vg gm vg idbyw vg gmbyid vg gmbygds vg ft vg cgg vg gds vg Voverdrive
 6.80000000e-01  6.53293105e-09  6.80000000e-01  1.33248010e-10  6.80000000e-01  2.45141787e+01  6.80000000e-01  4.37636922e+01  6.80000000e-01  7.52089581e+05  6.80000000e-01  8.68637356e-15  6.80000000e-01  1.49277420e-10  6.80000000e-01 -3.32335014e-01 
 6.90000000e-01  8.13029206e-09  6.90000000e-01  1.69780981e-10  6.90000000e-01  2.39434713e+01  6.90000000e-01  4.27059799e+01  6.90000000e-01  9.23850853e+05  6.90000000e-01  8.80043790e-15  6.90000000e-01  1.90378305e-10  6.90000000e-01 -3.22335014e-01 
 7.00000000e-01  1.00514102e-08  7.00000000e-01  2.15090209e-10  7.00000000e-01  2.33655688e+01  7.00000000e-01  4.16283083e+01  7.00000000e-01  1.12627628e+06  7.00000000e-01  8.92446227e-15  7.00000000e-01  2.41456129e-10  7.00000000e-01 -3.12335014e-01 
 7.10000000e-01  1.23472047e-08  7.10000000e-01  2.70919156e-10  7.10000000e-01  2.27876184e+01  7.10000000e-01  4.05424263e+01  7.10000000e-01  1.36300512e+06  7.10000000e-01  9.05881019e-15  7.10000000e-01  3.04550215e-10  7.10000000e-01 -3.02335014e-01 
 7.20000000e-01  1.50756202e-08  7.20000000e-01  3.39282806e-10  7.20000000e-01  2.22168940e+01  7.20000000e-01  3.94601894e+01  7.20000000e-01  1.63797263e+06  7.20000000e-01  9.20382916e-15  7.20000000e-01  3.82046322e-10  7.20000000e-01 -2.92335014e-01 
 7.30000000e-01  1.83034028e-08  7.30000000e-01  4.22507022e-10  7.30000000e-01  2.16604717e+01  7.30000000e-01  3.83929516e+01  7.30000000e-01  1.95552395e+06  7.30000000e-01  9.35984589e-15  7.30000000e-01  4.76738620e-10  7.30000000e-01 -2.82335014e-01 
 7.40000000e-01  2.21084241e-08  7.40000000e-01  5.23278121e-10  7.40000000e-01  2.11249269e+01  7.40000000e-01  3.73509891e+01  7.40000000e-01  2.32056782e+06  7.40000000e-01  9.52716136e-15  7.40000000e-01  5.91910004e-10  7.40000000e-01 -2.72335014e-01 
 7.50000000e-01  2.65826028e-08  7.50000000e-01  6.44705550e-10  7.50000000e-01  2.06160803e+01  7.50000000e-01  3.63430045e+01  7.50000000e-01  2.73876746e+06  7.50000000e-01  9.70604596e-15  7.50000000e-01  7.31436578e-10  7.50000000e-01 -2.62335014e-01 
 7.60000000e-01  3.18354667e-08  7.60000000e-01  7.90400747e-10  7.60000000e-01  2.01388137e+01  7.60000000e-01  3.53757498e+01  7.60000000e-01  3.21676471e+06  7.60000000e-01  9.89673463e-15  7.60000000e-01  8.99923447e-10  7.60000000e-01 -2.52335014e-01 
 7.70000000e-01  3.79984157e-08  7.70000000e-01  9.64575534e-10  7.70000000e-01  1.96969622e+01  7.70000000e-01  3.44537838e+01  7.70000000e-01  3.76243457e+06  7.70000000e-01  1.00994223e-14  7.70000000e-01  1.10288077e-09  7.70000000e-01 -2.42335014e-01 
 7.80000000e-01  4.52297763e-08  7.80000000e-01  1.17216377e-09  7.80000000e-01  1.92932838e+01  7.80000000e-01  3.35793631e+01  7.80000000e-01  4.38516930e+06  7.80000000e-01  1.03142600e-14  7.80000000e-01  1.34695158e-09  7.80000000e-01 -2.32335014e-01 
 7.90000000e-01  5.37207796e-08  7.90000000e-01  1.41897049e-09  7.90000000e-01  1.89294916e+01  7.90000000e-01  3.27524491e+01  7.90000000e-01  5.09619488e+06  7.90000000e-01  1.05413511e-14  7.90000000e-01  1.64020649e-09  7.90000000e-01 -2.22335014e-01 
 8.00000000e-01  6.37026434e-08  8.00000000e-01  1.71185365e-09  8.00000000e-01  1.86063346e+01  8.00000000e-01  3.19708022e+01  8.00000000e-01  5.90892542e+06  8.00000000e-01  1.07807493e-14  8.00000000e-01  1.99252565e-09  8.00000000e-01 -2.12335014e-01 
 8.10000000e-01  7.54549844e-08  8.10000000e-01  2.05894447e-09  8.10000000e-01  1.83237055e+01  8.10000000e-01  3.12301325e+01  8.10000000e-01  6.83936382e+06  8.10000000e-01  1.10324566e-14  8.10000000e-01  2.41609555e-09  8.10000000e-01 -2.02335014e-01 
 8.20000000e-01  8.93158150e-08  8.20000000e-01  2.46991374e-09  8.20000000e-01  1.80807559e+01  8.20000000e-01  3.05242754e+01  8.20000000e-01  7.90655685e+06  8.20000000e-01  1.12964235e-14  8.20000000e-01  2.92605848e-09  8.20000000e-01 -1.92335014e-01 
