vg	gm	idbyw	gmbyid	gmbygds	ft	cgg	gds	Voverdrive	vd
7.200000e-01	9.960152e-05	2.752550e-06	1.809259e+01	7.339092e+01	4.020914e+10	2.477087e-15	1.357137e-06	4.462792e-02	8.000000e-01
7.300000e-01	1.148831e-04	3.288247e-06	1.746875e+01	7.301361e+01	4.594414e+10	2.500496e-15	1.573448e-06	5.462788e-02	8.000000e-01
7.400000e-01	1.313113e-04	3.903270e-06	1.682068e+01	7.247134e+01	5.204739e+10	2.522917e-15	1.811906e-06	6.462783e-02	8.000000e-01
7.500000e-01	1.487391e-04	4.602995e-06	1.615677e+01	7.176774e+01	5.845820e+10	2.544366e-15	2.072506e-06	7.462777e-02	8.000000e-01
7.600000e-01	1.669933e-04	5.391998e-06	1.548529e+01	7.091045e+01	6.510819e+10	2.564859e-15	2.354989e-06	8.462770e-02	8.000000e-01
7.700000e-01	1.858843e-04	6.273939e-06	1.481400e+01	6.991043e+01	7.192496e+10	2.584419e-15	2.658892e-06	9.462763e-02	8.000000e-01
7.800000e-01	2.052150e-04	7.251510e-06	1.414981e+01	6.878124e+01	7.883574e+10	2.603070e-15	2.983589e-06	1.046276e-01	8.000000e-01
7.900000e-01	2.247912e-04	8.326420e-06	1.349867e+01	6.753823e+01	8.577070e+10	2.620839e-15	3.328354e-06	1.146275e-01	8.000000e-01
8.000000e-01	2.444290e-04	9.499431e-06	1.286545e+01	6.619784e+01	9.266561e+10	2.637753e-15	3.692401e-06	1.246274e-01	8.000000e-01
8.100000e-01	2.639615e-04	1.077042e-05	1.225400e+01	6.477692e+01	9.946388e+10	2.653843e-15	4.074932e-06	1.346273e-01	8.000000e-01
8.200000e-01	2.832430e-04	1.213850e-05	1.166713e+01	6.329217e+01	1.061177e+11	2.669139e-15	4.475166e-06	1.446272e-01	8.000000e-01
8.300000e-01	3.021513e-04	1.360208e-05	1.110680e+01	6.175970e+01	1.125887e+11	2.683674e-15	4.892370e-06	1.546270e-01	8.000000e-01
8.400000e-01	3.205887e-04	1.515906e-05	1.057416e+01	6.019460e+01	1.188476e+11	2.697478e-15	5.325871e-06	1.646269e-01	8.000000e-01
8.500000e-01	3.384809e-04	1.680687e-05	1.006972e+01	5.861074e+01	1.248738e+11	2.710583e-15	5.775067e-06	1.746268e-01	8.000000e-01
8.600000e-01	3.557757e-04	1.854266e-05	9.593436e+00	5.702053e+01	1.306548e+11	2.723021e-15	6.239432e-06	1.846266e-01	8.000000e-01
8.700000e-01	3.724401e-04	2.036335e-05	9.144863e+00	5.543490e+01	1.361843e+11	2.734824e-15	6.718513e-06	1.946265e-01	8.000000e-01
8.800000e-01	3.884576e-04	2.226573e-05	8.723217e+00	5.386324e+01	1.414620e+11	2.746022e-15	7.211924e-06	2.046263e-01	8.000000e-01
8.900000e-01	4.038256e-04	2.424657e-05	8.327481e+00	5.231345e+01	1.464918e+11	2.756644e-15	7.719347e-06	2.146262e-01	8.000000e-01
9.000000e-01	4.185522e-04	2.630262e-05	7.956473e+00	5.079199e+01	1.512810e+11	2.766721e-15	8.240516e-06	2.246260e-01	8.000000e-01
9.100000e-01	4.326536e-04	2.843073e-05	7.608909e+00	4.930404e+01	1.558393e+11	2.776280e-15	8.775216e-06	2.346258e-01	8.000000e-01
9.200000e-01	4.461522e-04	3.062781e-05	7.283449e+00	4.785359e+01	1.601782e+11	2.785349e-15	9.323274e-06	2.446257e-01	8.000000e-01
9.300000e-01	4.590739e-04	3.289092e-05	6.978733e+00	4.644358e+01	1.643097e+11	2.793955e-15	9.884551e-06	2.546255e-01	8.000000e-01
9.400000e-01	4.714474e-04	3.521725e-05	6.693416e+00	4.507603e+01	1.682465e+11	2.802123e-15	1.045894e-05	2.646253e-01	8.000000e-01
9.500000e-01	4.833020e-04	3.760412e-05	6.426183e+00	4.375219e+01	1.720012e+11	2.809876e-15	1.104635e-05	2.746251e-01	8.000000e-01
9.600000e-01	4.946672e-04	4.004903e-05	6.175771e+00	4.247267e+01	1.755858e+11	2.817239e-15	1.164672e-05	2.846249e-01	8.000000e-01
9.700000e-01	5.055718e-04	4.254958e-05	5.940973e+00	4.123752e+01	1.790120e+11	2.824234e-15	1.226000e-05	2.946247e-01	8.000000e-01
9.800000e-01	5.160432e-04	4.510355e-05	5.720649e+00	4.004637e+01	1.822907e+11	2.830881e-15	1.288614e-05	3.046245e-01	8.000000e-01
9.900000e-01	5.261072e-04	4.770885e-05	5.513728e+00	3.889850e+01	1.854318e+11	2.837201e-15	1.352513e-05	3.146243e-01	8.000000e-01
1.000000e+00	5.357878e-04	5.036348e-05	5.319210e+00	3.779292e+01	1.884445e+11	2.843213e-15	1.417694e-05	3.246240e-01	8.000000e-01
1.010000e+00	5.451071e-04	5.306559e-05	5.136163e+00	3.672847e+01	1.913372e+11	2.848935e-15	1.484154e-05	3.346238e-01	8.000000e-01
1.020000e+00	5.540851e-04	5.581343e-05	4.963726e+00	3.570380e+01	1.941173e+11	2.854384e-15	1.551894e-05	3.446236e-01	8.000000e-01
1.030000e+00	5.627401e-04	5.860534e-05	4.801100e+00	3.471750e+01	1.967915e+11	2.859576e-15	1.620912e-05	3.546234e-01	8.000000e-01
1.040000e+00	5.710886e-04	6.143974e-05	4.647550e+00	3.376809e+01	1.993658e+11	2.864526e-15	1.691208e-05	3.646231e-01	8.000000e-01
1.050000e+00	5.791451e-04	6.431514e-05	4.502401e+00	3.285407e+01	2.018455e+11	2.869250e-15	1.762780e-05	3.746229e-01	8.000000e-01
1.060000e+00	5.869230e-04	6.723011e-05	4.365031e+00	3.197394e+01	2.042352e+11	2.873760e-15	1.835629e-05	3.846227e-01	8.000000e-01
1.070000e+00	5.944341e-04	7.018329e-05	4.234869e+00	3.112620e+01	2.065391e+11	2.878070e-15	1.909755e-05	3.946224e-01	8.000000e-01
1.080000e+00	6.016888e-04	7.317337e-05	4.111392e+00	3.030940e+01	2.087609e+11	2.882191e-15	1.985156e-05	4.046222e-01	8.000000e-01
1.090000e+00	6.086966e-04	7.619909e-05	3.994120e+00	2.952212e+01	2.109037e+11	2.886136e-15	2.061832e-05	4.146219e-01	8.000000e-01
1.100000e+00	6.154660e-04	7.925925e-05	3.882613e+00	2.876300e+01	2.129704e+11	2.889914e-15	2.139784e-05	4.246217e-01	8.000000e-01
1.110000e+00	6.220045e-04	8.235266e-05	3.776468e+00	2.803072e+01	2.149635e+11	2.893536e-15	2.219010e-05	4.346214e-01	8.000000e-01
1.120000e+00	6.283189e-04	8.547820e-05	3.675317e+00	2.732403e+01	2.168853e+11	2.897011e-15	2.299511e-05	4.446212e-01	8.000000e-01
1.130000e+00	6.344155e-04	8.863475e-05	3.578819e+00	2.664173e+01	2.187377e+11	2.900348e-15	2.381285e-05	4.546209e-01	8.000000e-01
1.140000e+00	6.403000e-04	9.182125e-05	3.486665e+00	2.598268e+01	2.205227e+11	2.903556e-15	2.464334e-05	4.646207e-01	8.000000e-01
1.150000e+00	6.459775e-04	9.503664e-05	3.398570e+00	2.534581e+01	2.222419e+11	2.906642e-15	2.548655e-05	4.746204e-01	8.000000e-01
1.160000e+00	6.514528e-04	9.827991e-05	3.314272e+00	2.473010e+01	2.238966e+11	2.909614e-15	2.634250e-05	4.846202e-01	8.000000e-01
1.170000e+00	6.567304e-04	1.015500e-04	3.233531e+00	2.413458e+01	2.254885e+11	2.912479e-15	2.721118e-05	4.946199e-01	8.000000e-01
1.180000e+00	6.618145e-04	1.048461e-04	3.156124e+00	2.355833e+01	2.270187e+11	2.915243e-15	2.809259e-05	5.046196e-01	8.000000e-01
1.190000e+00	6.667091e-04	1.081671e-04	3.081849e+00	2.300049e+01	2.284884e+11	2.917912e-15	2.898673e-05	5.146193e-01	8.000000e-01
1.200000e+00	6.714179e-04	1.115120e-04	3.010518e+00	2.246025e+01	2.298988e+11	2.920493e-15	2.989361e-05	5.246191e-01	8.000000e-01
1.210000e+00	6.759447e-04	1.148801e-04	2.941958e+00	2.193684e+01	2.312511e+11	2.922990e-15	3.081322e-05	5.346188e-01	8.000000e-01
1.220000e+00	6.802928e-04	1.182703e-04	2.876008e+00	2.142954e+01	2.325462e+11	2.925410e-15	3.174557e-05	5.446185e-01	8.000000e-01
1.230000e+00	6.844657e-04	1.216818e-04	2.812522e+00	2.093764e+01	2.337851e+11	2.927755e-15	3.269067e-05	5.546182e-01	8.000000e-01
1.240000e+00	6.884667e-04	1.251138e-04	2.751362e+00	2.046052e+01	2.349690e+11	2.930032e-15	3.364854e-05	5.646180e-01	8.000000e-01
1.250000e+00	6.922990e-04	1.285653e-04	2.692402e+00	1.999755e+01	2.360987e+11	2.932245e-15	3.461919e-05	5.746177e-01	8.000000e-01
1.260000e+00	6.959659e-04	1.320356e-04	2.635523e+00	1.954816e+01	2.371751e+11	2.934397e-15	3.560263e-05	5.846174e-01	8.000000e-01
1.270000e+00	6.994703e-04	1.355238e-04	2.580618e+00	1.911179e+01	2.381993e+11	2.936492e-15	3.659888e-05	5.946171e-01	8.000000e-01
1.280000e+00	7.028155e-04	1.390291e-04	2.527584e+00	1.868794e+01	2.391722e+11	2.938533e-15	3.760798e-05	6.046168e-01	8.000000e-01
1.290000e+00	7.060044e-04	1.425508e-04	2.476327e+00	1.827609e+01	2.400947e+11	2.940525e-15	3.862994e-05	6.146166e-01	8.000000e-01
1.300000e+00	7.090401e-04	1.460879e-04	2.426758e+00	1.787580e+01	2.409676e+11	2.942471e-15	3.966481e-05	6.246163e-01	8.000000e-01
1.310000e+00	7.119256e-04	1.496399e-04	2.378795e+00	1.748661e+01	2.417920e+11	2.944372e-15	4.071262e-05	6.346160e-01	8.000000e-01
1.320000e+00	7.146638e-04	1.532060e-04	2.332362e+00	1.710810e+01	2.425686e+11	2.946234e-15	4.177340e-05	6.446157e-01	8.000000e-01
1.330000e+00	7.172576e-04	1.567854e-04	2.287387e+00	1.673989e+01	2.432984e+11	2.948057e-15	4.284722e-05	6.546154e-01	8.000000e-01
1.340000e+00	7.197099e-04	1.603773e-04	2.243802e+00	1.638157e+01	2.439823e+11	2.949845e-15	4.393412e-05	6.646151e-01	8.000000e-01
1.350000e+00	7.220236e-04	1.639812e-04	2.201544e+00	1.603280e+01	2.446211e+11	2.951600e-15	4.503416e-05	6.746148e-01	8.000000e-01
1.360000e+00	7.242016e-04	1.675963e-04	2.160553e+00	1.569322e+01	2.452157e+11	2.953324e-15	4.614741e-05	6.846145e-01	8.000000e-01
1.370000e+00	7.262465e-04	1.712220e-04	2.120775e+00	1.536251e+01	2.457670e+11	2.955021e-15	4.727394e-05	6.946142e-01	8.000000e-01
1.380000e+00	7.281613e-04	1.748576e-04	2.082155e+00	1.504036e+01	2.462757e+11	2.956691e-15	4.841381e-05	7.046139e-01	8.000000e-01
1.390000e+00	7.299485e-04	1.785024e-04	2.044647e+00	1.472646e+01	2.467428e+11	2.958338e-15	4.956713e-05	7.146136e-01	8.000000e-01
1.400000e+00	7.316110e-04	1.821558e-04	2.008201e+00	1.442054e+01	2.471690e+11	2.959962e-15	5.073397e-05	7.246133e-01	8.000000e-01
1.410000e+00	7.331514e-04	1.858172e-04	1.972776e+00	1.412230e+01	2.475552e+11	2.961567e-15	5.191443e-05	7.346130e-01	8.000000e-01
1.420000e+00	7.345723e-04	1.894861e-04	1.938328e+00	1.383151e+01	2.479022e+11	2.963154e-15	5.310863e-05	7.446127e-01	8.000000e-01
1.430000e+00	7.358762e-04	1.931617e-04	1.904819e+00	1.354789e+01	2.482107e+11	2.964724e-15	5.431666e-05	7.546124e-01	8.000000e-01
1.440000e+00	7.370658e-04	1.968436e-04	1.872212e+00	1.327122e+01	2.484816e+11	2.966280e-15	5.553865e-05	7.646121e-01	8.000000e-01
1.450000e+00	7.381435e-04	2.005311e-04	1.840471e+00	1.300127e+01	2.487155e+11	2.967823e-15	5.677474e-05	7.746118e-01	8.000000e-01
1.460000e+00	7.391118e-04	2.042237e-04	1.809564e+00	1.273781e+01	2.489133e+11	2.969355e-15	5.802504e-05	7.846115e-01	8.000000e-01
1.470000e+00	7.399730e-04	2.079210e-04	1.779458e+00	1.248063e+01	2.490756e+11	2.970877e-15	5.928971e-05	7.946112e-01	8.000000e-01
1.480000e+00	7.407296e-04	2.116222e-04	1.750123e+00	1.222954e+01	2.492032e+11	2.972392e-15	6.056890e-05	8.046109e-01	8.000000e-01
1.490000e+00	7.413839e-04	2.153270e-04	1.721530e+00	1.198433e+01	2.492968e+11	2.973901e-15	6.186277e-05	8.146106e-01	8.000000e-01
1.500000e+00	7.419381e-04	2.190348e-04	1.693654e+00	1.174483e+01	2.493570e+11	2.975405e-15	6.317149e-05	8.246103e-01	8.000000e-01
1.510000e+00	7.423945e-04	2.227451e-04	1.666467e+00	1.151084e+01	2.493846e+11	2.976907e-15	6.449524e-05	8.346100e-01	8.000000e-01
1.520000e+00	7.427553e-04	2.264575e-04	1.639944e+00	1.128221e+01	2.493801e+11	2.978406e-15	6.583420e-05	8.446097e-01	8.000000e-01
1.530000e+00	7.430225e-04	2.301714e-04	1.614063e+00	1.105876e+01	2.493442e+11	2.979907e-15	6.718858e-05	8.546094e-01	8.000000e-01
1.540000e+00	7.431982e-04	2.338864e-04	1.588802e+00	1.084034e+01	2.492775e+11	2.981409e-15	6.855858e-05	8.646091e-01	8.000000e-01
1.550000e+00	7.432846e-04	2.376021e-04	1.564137e+00	1.062679e+01	2.491807e+11	2.982914e-15	6.994441e-05	8.746088e-01	8.000000e-01
1.560000e+00	7.432835e-04	2.413180e-04	1.540050e+00	1.041797e+01	2.490542e+11	2.984425e-15	7.134632e-05	8.846085e-01	8.000000e-01
1.570000e+00	7.431970e-04	2.450337e-04	1.516520e+00	1.021373e+01	2.488987e+11	2.985942e-15	7.276453e-05	8.946082e-01	8.000000e-01
1.580000e+00	7.430268e-04	2.487487e-04	1.493529e+00	1.001393e+01	2.487146e+11	2.987467e-15	7.419929e-05	9.046079e-01	8.000000e-01
1.590000e+00	7.427749e-04	2.524627e-04	1.471059e+00	9.818460e+00	2.485026e+11	2.989003e-15	7.565086e-05	9.146076e-01	8.000000e-01
1.600000e+00	7.424431e-04	2.561752e-04	1.449092e+00	9.627175e+00	2.482631e+11	2.990550e-15	7.711952e-05	9.246073e-01	8.000000e-01
1.610000e+00	7.420330e-04	2.598858e-04	1.427613e+00	9.439958e+00	2.479965e+11	2.992110e-15	7.860554e-05	9.346070e-01	8.000000e-01
1.620000e+00	7.415465e-04	2.635943e-04	1.406606e+00	9.256693e+00	2.477035e+11	2.993686e-15	8.010922e-05	9.446067e-01	8.000000e-01
1.630000e+00	7.409851e-04	2.673000e-04	1.386055e+00	9.077266e+00	2.473843e+11	2.995279e-15	8.163087e-05	9.546064e-01	8.000000e-01
1.640000e+00	7.403505e-04	2.710028e-04	1.365946e+00	8.901567e+00	2.470396e+11	2.996890e-15	8.317080e-05	9.646061e-01	8.000000e-01
1.650000e+00	7.396441e-04	2.747023e-04	1.346265e+00	8.729493e+00	2.466696e+11	2.998522e-15	8.472934e-05	9.746058e-01	8.000000e-01
1.660000e+00	7.388677e-04	2.783980e-04	1.326999e+00	8.560941e+00	2.462747e+11	3.000177e-15	8.630683e-05	9.846055e-01	8.000000e-01
1.670000e+00	7.380226e-04	2.820897e-04	1.308135e+00	8.395814e+00	2.458554e+11	3.001856e-15	8.790363e-05	9.946052e-01	8.000000e-01
1.680000e+00	7.371102e-04	2.857770e-04	1.289660e+00	8.234018e+00	2.454120e+11	3.003562e-15	8.952012e-05	1.004605e+00	8.000000e-01
1.690000e+00	7.361321e-04	2.894595e-04	1.271563e+00	8.075460e+00	2.449449e+11	3.005296e-15	9.115667e-05	1.014605e+00	8.000000e-01
1.700000e+00	7.350894e-04	2.931370e-04	1.253832e+00	7.920054e+00	2.444544e+11	3.007062e-15	9.281368e-05	1.024604e+00	8.000000e-01
1.710000e+00	7.339835e-04	2.968092e-04	1.236457e+00	7.767715e+00	2.439407e+11	3.008860e-15	9.449156e-05	1.034604e+00	8.000000e-01
1.720000e+00	7.328157e-04	3.004756e-04	1.219426e+00	7.618361e+00	2.434043e+11	3.010693e-15	9.619073e-05	1.044604e+00	8.000000e-01
1.730000e+00	7.315872e-04	3.041361e-04	1.202730e+00	7.471912e+00	2.428454e+11	3.012564e-15	9.791165e-05	1.054603e+00	8.000000e-01
1.740000e+00	7.302992e-04	3.077902e-04	1.186359e+00	7.328292e+00	2.422642e+11	3.014474e-15	9.965476e-05	1.064603e+00	8.000000e-01
1.750000e+00	7.289528e-04	3.114378e-04	1.170302e+00	7.187428e+00	2.416610e+11	3.016427e-15	1.014205e-04	1.074603e+00	8.000000e-01
1.760000e+00	7.275492e-04	3.150785e-04	1.154552e+00	7.049247e+00	2.410361e+11	3.018424e-15	1.032095e-04	1.084603e+00	8.000000e-01
1.770000e+00	7.260894e-04	3.187121e-04	1.139099e+00	6.913682e+00	2.403897e+11	3.020468e-15	1.050221e-04	1.094602e+00	8.000000e-01
1.780000e+00	7.245744e-04	3.223382e-04	1.123935e+00	6.780666e+00	2.397220e+11	3.022562e-15	1.068589e-04	1.104602e+00	8.000000e-01
1.790000e+00	7.230052e-04	3.259566e-04	1.109052e+00	6.650134e+00	2.390331e+11	3.024707e-15	1.087204e-04	1.114602e+00	8.000000e-01
1.800000e+00	7.213829e-04	3.295670e-04	1.094440e+00	6.522024e+00	2.383234e+11	3.026908e-15	1.106072e-04	1.124601e+00	8.000000e-01
1.810000e+00	7.197082e-04	3.331691e-04	1.080094e+00	6.396275e+00	2.375929e+11	3.029166e-15	1.125199e-04	1.134601e+00	8.000000e-01
1.820000e+00	7.179821e-04	3.367628e-04	1.066006e+00	6.272831e+00	2.368418e+11	3.031483e-15	1.144590e-04	1.144601e+00	8.000000e-01
1.830000e+00	7.162055e-04	3.403477e-04	1.052167e+00	6.151634e+00	2.360704e+11	3.033864e-15	1.164252e-04	1.154600e+00	8.000000e-01
1.840000e+00	7.143791e-04	3.439236e-04	1.038572e+00	6.032630e+00	2.352788e+11	3.036309e-15	1.184192e-04	1.164600e+00	8.000000e-01
1.850000e+00	7.125037e-04	3.474903e-04	1.025214e+00	5.915767e+00	2.344670e+11	3.038822e-15	1.204415e-04	1.174600e+00	8.000000e-01
1.860000e+00	7.105801e-04	3.510474e-04	1.012086e+00	5.800993e+00	2.336354e+11	3.041406e-15	1.224928e-04	1.184600e+00	8.000000e-01
1.870000e+00	7.086089e-04	3.545948e-04	9.991811e-01	5.688259e+00	2.327839e+11	3.044063e-15	1.245740e-04	1.194599e+00	8.000000e-01
1.880000e+00	7.065909e-04	3.581323e-04	9.864943e-01	5.577518e+00	2.319128e+11	3.046796e-15	1.266855e-04	1.204599e+00	8.000000e-01
1.890000e+00	7.045267e-04	3.616595e-04	9.740193e-01	5.468724e+00	2.310222e+11	3.049606e-15	1.288284e-04	1.214599e+00	8.000000e-01
1.900000e+00	7.024170e-04	3.651763e-04	9.617504e-01	5.361831e+00	2.301122e+11	3.052497e-15	1.310032e-04	1.224598e+00	8.000000e-01
1.910000e+00	7.002621e-04	3.686825e-04	9.496819e-01	5.256797e+00	2.291831e+11	3.055471e-15	1.332108e-04	1.234598e+00	8.000000e-01
1.920000e+00	6.980629e-04	3.721777e-04	9.378085e-01	5.153579e+00	2.282348e+11	3.058529e-15	1.354520e-04	1.244598e+00	8.000000e-01
1.930000e+00	6.958196e-04	3.756619e-04	9.261249e-01	5.052138e+00	2.272676e+11	3.061675e-15	1.377278e-04	1.254598e+00	8.000000e-01
1.940000e+00	6.935329e-04	3.791347e-04	9.146260e-01	4.952434e+00	2.262817e+11	3.064910e-15	1.400388e-04	1.264597e+00	8.000000e-01
1.950000e+00	6.912032e-04	3.825960e-04	9.033069e-01	4.854429e+00	2.252771e+11	3.068235e-15	1.423861e-04	1.274597e+00	8.000000e-01
1.960000e+00	6.888308e-04	3.860455e-04	8.921627e-01	4.758086e+00	2.242541e+11	3.071653e-15	1.447706e-04	1.284597e+00	8.000000e-01
1.970000e+00	6.864162e-04	3.894831e-04	8.811887e-01	4.663369e+00	2.232129e+11	3.075164e-15	1.471932e-04	1.294596e+00	8.000000e-01
1.980000e+00	6.839598e-04	3.929085e-04	8.703805e-01	4.570245e+00	2.221536e+11	3.078769e-15	1.496549e-04	1.304596e+00	8.000000e-01
1.990000e+00	6.814618e-04	3.963215e-04	8.597336e-01	4.478679e+00	2.210765e+11	3.082471e-15	1.521569e-04	1.314596e+00	8.000000e-01
2.000000e+00	6.789225e-04	3.997219e-04	8.492436e-01	4.388640e+00	2.199817e+11	3.086268e-15	1.547000e-04	1.324596e+00	8.000000e-01
0.000000e+00	3.207079e-12	6.182470e-14	2.593687e+01	5.186393e+01	2.601891e+03	1.232595e-15	6.183639e-14	-6.745646e-01	9.000000e-01
1.000000e-02	4.156644e-12	8.013152e-14	2.593639e+01	5.213206e+01	3.385086e+03	1.227929e-15	7.973297e-14	-6.645646e-01	9.000000e-01
2.000000e-02	5.387320e-12	1.038586e-13	2.593584e+01	5.240293e+01	4.403208e+03	1.223499e-15	1.028057e-13	-6.545646e-01	9.000000e-01
3.000000e-02	6.982306e-12	1.346105e-13	2.593521e+01	5.267658e+01	5.726413e+03	1.219316e-15	1.325505e-13	-6.445646e-01	9.000000e-01
4.000000e-02	9.049419e-12	1.744668e-13	2.593450e+01	5.295304e+01	7.445688e+03	1.215390e-15	1.708952e-13	-6.345646e-01	9.000000e-01
5.000000e-02	1.172837e-11	2.261222e-13	2.593369e+01	5.323234e+01	9.678984e+03	1.211735e-15	2.203241e-13	-6.245646e-01	9.000000e-01
6.000000e-02	1.520018e-11	2.930690e-13	2.593278e+01	5.351452e+01	1.257914e+04	1.208364e-15	2.840385e-13	-6.145646e-01	9.000000e-01
7.000000e-02	1.969944e-11	3.798326e-13	2.593173e+01	5.379962e+01	1.634413e+04	1.205291e-15	3.661631e-13	-6.045646e-01	9.000000e-01
8.000000e-02	2.553004e-11	4.922773e-13	2.593055e+01	5.408767e+01	2.123021e+04	1.202533e-15	4.720122e-13	-5.945646e-01	9.000000e-01
9.000000e-02	3.308575e-11	6.380017e-13	2.592920e+01	5.437869e+01	2.756897e+04	1.200108e-15	6.084323e-13	-5.845646e-01	9.000000e-01
1.000000e-01	4.287668e-11	8.268518e-13	2.592767e+01	5.467271e+01	3.578916e+04	1.198035e-15	7.842427e-13	-5.745646e-01	9.000000e-01
1.100000e-01	5.556364e-11	1.071584e-12	2.592593e+01	5.496977e+01	4.644487e+04	1.196335e-15	1.010803e-12	-5.645646e-01	9.000000e-01
1.200000e-01	7.200259e-11	1.388728e-12	2.592394e+01	5.526989e+01	6.025165e+04	1.195031e-15	1.302745e-12	-5.545646e-01	9.000000e-01
1.300000e-01	9.330220e-11	1.799693e-12	2.592169e+01	5.557309e+01	7.813293e+04	1.194147e-15	1.678910e-12	-5.445646e-01	9.000000e-01
1.400000e-01	1.208982e-10	2.332220e-12	2.591913e+01	5.587938e+01	1.012795e+05	1.193709e-15	2.163557e-12	-5.345646e-01	9.000000e-01
1.500000e-01	1.566500e-10	3.022239e-12	2.591622e+01	5.618878e+01	1.312255e+05	1.193747e-15	2.787923e-12	-5.245646e-01	9.000000e-01
1.600000e-01	2.029647e-10	3.916286e-12	2.591290e+01	5.650130e+01	1.699460e+05	1.194289e-15	3.592213e-12	-5.145646e-01	9.000000e-01
1.700000e-01	2.629588e-10	5.074634e-12	2.590914e+01	5.681693e+01	2.199812e+05	1.195369e-15	4.628176e-12	-5.045646e-01	9.000000e-01
1.800000e-01	3.406660e-10	6.575330e-12	2.590486e+01	5.713567e+01	2.845949e+05	1.197021e-15	5.962404e-12	-4.945646e-01	9.000000e-01
1.900000e-01	4.413063e-10	8.519431e-12	2.589999e+01	5.745751e+01	3.679760e+05	1.199280e-15	7.680568e-12	-4.845646e-01	9.000000e-01
2.000000e-01	5.716337e-10	1.103776e-11	2.589446e+01	5.778243e+01	4.754953e+05	1.202186e-15	9.892865e-12	-4.745646e-01	9.000000e-01
2.100000e-01	7.403844e-10	1.429967e-11	2.588817e+01	5.811038e+01	6.140304e+05	1.205778e-15	1.274100e-11	-4.645646e-01	9.000000e-01
2.200000e-01	9.588555e-10	1.852429e-11	2.588103e+01	5.844132e+01	7.923778e+05	1.210099e-15	1.640715e-11	-4.545646e-01	9.000000e-01
2.300000e-01	1.241651e-09	2.399519e-11	2.587292e+01	5.877518e+01	1.021774e+06	1.215192e-15	2.112544e-11	-4.445646e-01	9.000000e-01
2.400000e-01	1.607645e-09	3.107916e-11	2.586371e+01	5.911189e+01	1.316552e+06	1.221102e-15	2.719664e-11	-4.345646e-01	9.000000e-01
2.500000e-01	2.081215e-09	4.025054e-11	2.585325e+01	5.945133e+01	1.694972e+06	1.227875e-15	3.500703e-11	-4.245646e-01	9.000000e-01
2.600000e-01	2.693838e-09	5.212256e-11	2.584138e+01	5.979340e+01	2.180257e+06	1.235559e-15	4.505243e-11	-4.145646e-01	9.000000e-01
2.700000e-01	3.486135e-09	6.748773e-11	2.582792e+01	6.013793e+01	2.801905e+06	1.244202e-15	5.796899e-11	-4.045646e-01	9.000000e-01
2.800000e-01	4.510495e-09	8.736985e-11	2.581265e+01	6.048475e+01	3.597319e+06	1.253849e-15	7.457244e-11	-3.945646e-01	9.000000e-01
2.900000e-01	5.834441e-09	1.130909e-10	2.579536e+01	6.083365e+01	4.613853e+06	1.264549e-15	9.590813e-11	-3.845646e-01	9.000000e-01
3.000000e-01	7.544935e-09	1.463571e-10	2.577577e+01	6.118437e+01	5.911356e+06	1.276346e-15	1.233147e-10	-3.745646e-01	9.000000e-01
3.100000e-01	9.753881e-09	1.893693e-10	2.575360e+01	6.153664e+01	7.565344e+06	1.289285e-15	1.585052e-10	-3.645646e-01	9.000000e-01
3.200000e-01	1.260514e-08	2.449642e-10	2.572854e+01	6.189012e+01	9.670929e+06	1.303405e-15	2.036697e-10	-3.545646e-01	9.000000e-01
3.300000e-01	1.628346e-08	3.167962e-10	2.570022e+01	6.224443e+01	1.234769e+07	1.318746e-15	2.616051e-10	-3.445646e-01	9.000000e-01
3.400000e-01	2.102583e-08	4.095686e-10	2.566826e+01	6.259914e+01	1.574569e+07	1.335338e-15	3.358804e-10	-3.345646e-01	9.000000e-01
3.500000e-01	2.713578e-08	5.293291e-10	2.563224e+01	6.295376e+01	2.005288e+07	1.353211e-15	4.310431e-10	-3.245646e-01	9.000000e-01
3.600000e-01	3.500161e-08	6.838469e-10	2.559170e+01	6.330774e+01	2.550421e+07	1.372385e-15	5.528803e-10	-3.145646e-01	9.000000e-01
3.700000e-01	4.511909e-08	8.830904e-10	2.554613e+01	6.366049e+01	3.239277e+07	1.392875e-15	7.087455e-10	-3.045646e-01	9.000000e-01
3.800000e-01	5.812018e-08	1.139834e-09	2.549501e+01	6.401135e+01	4.108342e+07	1.414687e-15	9.079667e-10	-2.945646e-01	9.000000e-01
3.900000e-01	7.480874e-08	1.470426e-09	2.543778e+01	6.435962e+01	5.202934e+07	1.437818e-15	1.162355e-09	-2.845646e-01	9.000000e-01
4.000000e-01	9.620509e-08	1.895753e-09	2.537385e+01	6.470454e+01	6.579216e+07	1.462258e-15	1.486837e-09	-2.745646e-01	9.000000e-01
4.100000e-01	1.236011e-07	2.442458e-09	2.530262e+01	6.504537e+01	8.306624e+07	1.487983e-15	1.900230e-09	-2.645646e-01	9.000000e-01
4.200000e-01	1.586285e-07	3.144460e-09	2.522349e+01	6.538131e+01	1.047079e+08	1.514962e-15	2.426206e-09	-2.545646e-01	9.000000e-01
4.300000e-01	2.033422e-07	4.044858e-09	2.513589e+01	6.571164e+01	1.317707e+08	1.543152e-15	3.094463e-09	-2.445646e-01	9.000000e-01
